bus_id,bus_name,bus_type,dur,date_dep,date_arrival,time_dep,time_arrival,star_rate,price,seat_available,route_name,loc_dep,loc_arrival,operator
23606793,Sri KVR Travels,NON AC Seater / Sleeper (2+1),06h 28m,2024-08-14,2024-08-15,2024-08-14 23:59:00,2024-08-15 06:27:00,3.9,670,29,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
18250175,Sri KVR Travels,NON AC Seater / Sleeper (2+1),06h 38m,2024-08-14,2024-08-15,2024-08-14 00:12:00,2024-08-15 06:50:00,3.9,1200,30,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
26601555,Sai Virat Travels,Volvo Multi-Axle AC Sleeper (2+1),06h 32m,2024-08-14,2024-08-14,2024-08-14 00:30:00,2024-08-14 07:02:00,3.9,874,24,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
30090582,SREE KARA TRAVELS,NON AC Seater / Sleeper (2+1),06h 21m,2024-08-14,2024-08-15,2024-08-14 23:59:00,2024-08-15 06:20:00,3.9,499,36,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
30549023,Krk Travels,NON AC Seater / Sleeper (2+1),07h 35m,2024-08-14,2024-08-15,2024-08-14 23:45:00,2024-08-15 07:20:00,3.8,1200,35,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
24215517,SRI SAI BALAJI TOURS AND TRAVELS,AC Seater / Sleeper (2+1),06h 15m,2024-08-14,2024-08-14,2024-08-14 01:45:00,2024-08-14 08:00:00,3.8,899,19,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
13463552,Sai Srinivasa Travels,NON AC Seater / Sleeper (2+1),07h 30m,2024-08-14,2024-08-15,2024-08-14 22:15:00,2024-08-15 05:45:00,3.6,560,29,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
30411425,Zingbus Plus,AC Sleeper (2+1),06h 55m,2024-08-14,2024-08-15,2024-08-14 23:55:00,2024-08-15 06:50:00,4.8,916,27,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
24200280,Siri Tours and Travels,AC Seater / Sleeper (2+1),05h 29m,2024-08-14,2024-08-14,2024-08-14 01:00:00,2024-08-14 06:29:00,3.7,780,24,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
26187442,Siri Tours and Travels,AC Seater / Sleeper (2+1),06h 15m,2024-08-14,2024-08-15,2024-08-14 00:02:00,2024-08-15 06:17:00,3.7,890,19,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
24200279,Siri Tours and Travels,NON AC Seater / Sleeper (2+1),05h 46m,2024-08-14,2024-08-14,2024-08-14 00:25:00,2024-08-14 06:11:00,3.7,560,16,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
30123272,V Kaveri Travels,AC Sleeper (2+1),06h 39m,2024-08-14,2024-08-15,2024-08-14 23:51:00,2024-08-15 06:30:00,3.7,1100,27,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
24200281,Siri Tours and Travels,NON AC Seater / Sleeper (2+1),06h 49m,2024-08-14,2024-08-15,2024-08-14 23:55:00,2024-08-15 06:44:00,3.7,670,28,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
26584496,KTR Travels,NON AC Seater / Sleeper (2+1),07h 42m,2024-08-14,2024-08-15,2024-08-14 23:30:00,2024-08-15 07:12:00,3.7,999,8,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
24200276,Siri Tours and Travels,NON AC Seater / Sleeper (2+1),05h 13m,2024-08-14,2024-08-14,2024-08-14 01:00:00,2024-08-14 06:13:00,3.7,610,32,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
27143439,Sri Atluri Travels,NON AC Hi-Tech (2+2),06h 05m,2024-08-14,2024-08-15,2024-08-14 22:45:00,2024-08-15 04:50:00,3.6,780,17,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
12678620,Sai Srinivasa Travels,NON AC Seater / Sleeper (2+1),06h 55m,2024-08-14,2024-08-15,2024-08-14 22:05:00,2024-08-15 05:00:00,4.5,680,26,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
16633313,Sitara Travels,NON AC Push Back (2+2),06h 20m,2024-08-14,2024-08-15,2024-08-14 23:00:00,2024-08-15 05:20:00,3.6,670,32,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
22941363,Go Tour Travels and Holidays,AC Sleeper (2+1),06h 48m,2024-08-14,2024-08-14,2024-08-14 00:10:00,2024-08-14 06:58:00,3.6,1090,20,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
31452212,Srivastav Travels,NON AC Seater / Sleeper (2+1),06h 12m,2024-08-14,2024-08-14,2024-08-14 00:45:00,2024-08-14 06:57:00,3.6,549,31,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
28796677,Srivastav Travels,AC Sleeper (2+1),05h 52m,2024-08-14,2024-08-14,2024-08-14 01:15:00,2024-08-14 07:07:00,3.6,779,22,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
31433050,AMIGOS TRAVELS,AC Sleeper (2+1),06h 20m,2024-08-14,2024-08-15,2024-08-14 23:59:00,2024-08-15 06:19:00,3.6,999,26,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
18848407,Morning Star Travels,AC Sleeper (2+1),06h 25m,2024-08-14,2024-08-15,2024-08-14 23:50:00,2024-08-15 06:15:00,3.1,1090,16,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
23282849,Ajay Bus,NON AC Seater / Sleeper (2+1),06h 35m,2024-08-14,2024-08-14,2024-08-14 00:45:00,2024-08-14 07:20:00,3.5,570,28,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
26647167,R National Travels,AC Sleeper (2+1),05h 50m,2024-08-14,2024-08-14,2024-08-14 05:10:00,2024-08-14 11:00:00,3.4,2999,29,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
21071274,Mayuri Travels,AC Seater / Sleeper (2+1),05h 58m,2024-08-14,2024-08-14,2024-08-14 02:00:00,2024-08-14 07:58:00,3.4,670,28,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
23324354,Mayuri Travels,NON AC Seater / Sleeper (2+1),05h 50m,2024-08-14,2024-08-14,2024-08-14 00:50:00,2024-08-14 06:40:00,3.4,500,22,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
31659393,Mayuri Travels,NON AC Seater / Sleeper (2+1),05h 57m,2024-08-14,2024-08-14,2024-08-14 02:00:00,2024-08-14 07:57:00,3.4,999,29,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
20365636,Mayuri Travels,NON AC Seater / Sleeper (2+1),05h 57m,2024-08-14,2024-08-14,2024-08-14 02:00:00,2024-08-14 07:57:00,3.4,670,21,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
20792986,Mayuri Travels,AC Sleeper (2+1),04h 45m,2024-08-14,2024-08-14,2024-08-14 04:00:00,2024-08-14 08:45:00,3.4,1450,30,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
31417913,Sri Tulasi Tours and Travels,AC Seater / Sleeper (2+1),05h 10m,2024-08-14,2024-08-14,2024-08-14 02:30:00,2024-08-14 07:40:00,3.4,899,16,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
29632491,Mayuri Travels,AC Seater / Sleeper (2+1),05h 57m,2024-08-14,2024-08-14,2024-08-14 02:15:00,2024-08-14 08:12:00,3.4,700,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
22195882,Sri Tulasi Tours and Travels,AC Seater / Sleeper (2+1),06h 15m,2024-08-14,2024-08-14,2024-08-14 05:00:00,2024-08-14 11:15:00,3.4,1499,20,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
22712427,SVM Tours And Travels,NON AC Seater / Sleeper (2+1),06h 41m,2024-08-14,2024-08-15,2024-08-14 23:59:00,2024-08-15 06:40:00,3.3,720,23,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
18904369,Navin Citi Connect,NON AC Seater / Sleeper (2+1),05h 45m,2024-08-14,2024-08-14,2024-08-14 02:30:00,2024-08-14 08:15:00,3.3,490,29,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
18163955,Sai Godavari Travels,NON AC Seater / Sleeper (2+1),04h 50m,2024-08-14,2024-08-15,2024-08-14 01:05:00,2024-08-15 05:55:00,3.3,830,31,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
14350884,Mythri Tours And Travels,AC Sleeper (2+1),04h 50m,2024-08-14,2024-08-14,2024-08-14 01:40:00,2024-08-14 06:30:00,5.0,809,13,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
28727457,Kaveri Travels,Volvo Multi Axle AC Sleeper I-Shift B11R (2+1),05h 52m,2024-08-14,2024-08-14,2024-08-14 00:45:00,2024-08-14 06:37:00,3.2,820,19,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
28099243,Kaveri Travels,NON AC Seater / Sleeper (2+1),06h 00m,2024-08-14,2024-08-14,2024-08-14 00:45:00,2024-08-14 06:45:00,3.2,560,31,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
30606138,Sree Durga Kaveri Travels,AC Sleeper (2+1),06h 47m,2024-08-14,2024-08-15,2024-08-14 23:55:00,2024-08-15 06:42:00,3.2,1460,28,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
29426367,Sri Keerthana Sai Travels,AC Sleeper (2+1),05h 50m,2024-08-14,2024-08-14,2024-08-14 03:00:00,2024-08-14 08:50:00,3.2,900,14,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
30777170,Sri Keerthana Sai Travels,NON AC Seater / Sleeper (2+1),05h 50m,2024-08-14,2024-08-14,2024-08-14 01:30:00,2024-08-14 07:20:00,3.2,600,22,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
24022930,KKaveri Travels,NON AC Seater / Sleeper (2+1),05h 05m,2024-08-14,2024-08-14,2024-08-14 02:00:00,2024-08-14 07:05:00,3.2,780,28,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
30205632,Vahini Travels,NON AC Seater / Sleeper (2+1),06h 32m,2024-08-14,2024-08-15,2024-08-14 23:55:00,2024-08-15 06:27:00,3.0,780,30,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
31163177,Morning Star Travels,AC Sleeper (2+1),05h 30m,2024-08-14,2024-08-15,2024-08-14 00:50:00,2024-08-15 06:20:00,2.9,1090,18,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
30223411,Orange Tours And Travels,Volvo 9600 Multi-Axle AC Sleeper (2+1),06h 25m,2024-08-14,2024-08-14,2024-08-14 05:00:00,2024-08-14 11:25:00,3.8,1100,28,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
31867851,SJR TRAVELS,NON AC Seater / Sleeper (2+1),05h 05m,2024-08-14,2024-08-14,2024-08-14 06:00:00,2024-08-14 11:05:00,2.9,760,34,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
29786908,Morning Star Travels,AC Sleeper (2+1),07h 25m,2024-08-14,2024-08-15,2024-08-14 23:40:00,2024-08-15 07:05:00,2.9,890,23,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
31966741,Rainbow Tours And Travels,NON AC Seater / Sleeper (2+1),05h 20m,2024-08-14,2024-08-14,2024-08-14 00:50:00,2024-08-14 06:10:00,2.8,490,27,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
29064391,Rainbow Tours And Travels,AC Seater/Sleeper (2+1),06h 34m,2024-08-14,2024-08-15,2024-08-14 23:58:00,2024-08-15 06:32:00,2.8,780,25,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
23884549,Tranzindia Travels,Volvo Multi-Axle AC Sleeper (2+1),05h 50m,2024-08-14,2024-08-14,2024-08-14 04:25:00,2024-08-14 10:15:00,2.5,1058,24,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
17319860,Morning Star Travels,AC Sleeper (2+1),07h 35m,2024-08-14,2024-08-14,2024-08-14 15:30:00,2024-08-14 23:05:00,1.7,1090,29,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
19862102,SVR Tours and Travels,Volvo AC Sleeper (2+1),05h 45m,2024-08-14,2024-08-14,2024-08-14 02:00:00,2024-08-14 07:45:00,3.3,800,35,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
18833573,Sai RK Travels,NON AC Seater / Sleeper (2+1),07h 05m,2024-08-14,2024-08-15,2024-08-14 22:55:00,2024-08-15 06:00:00,2.4,890,31,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
14303187,Rainbow Tours And Travels,NON AC Seater / Sleeper (2+1),06h 15m,2024-08-14,2024-08-15,2024-08-14 23:55:00,2024-08-15 06:10:00,2.8,880,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
12443341,Sri KVR Travels,NON AC Seater / Sleeper (2+1),05h 30m,2024-08-14,2024-08-15,2024-08-14 00:05:00,2024-08-15 05:35:00,1.4,560,18,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
16685707,Mayuri Travels,NON AC Hi-Tech (2+2),06h 28m,2024-08-14,2024-08-15,2024-08-14 23:35:00,2024-08-15 06:03:00,2.7,670,40,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
28993110,SS Prasanna Travels,AC Seater (2+2),07h 06m,2024-08-14,2024-08-15,2024-08-14 23:20:00,2024-08-15 06:26:00,2.6,2000,40,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
31901819,DMR Travels,AC Sleeper (2+1),04h 52m,2024-08-14,2024-08-14,2024-08-14 01:30:00,2024-08-14 06:22:00,2.7,799,24,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
18264107,DMR Travels,NON AC Seater / Sleeper (2+1),06h 06m,2024-08-14,2024-08-15,2024-08-14 23:59:00,2024-08-15 06:05:00,2.7,780,24,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
29124540,DMR Travels,AC Sleeper (2+1),06h 51m,2024-08-14,2024-08-15,2024-08-14 23:59:00,2024-08-15 06:50:00,2.7,1499,30,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
32043431,Holidays Tours and Travels,AC Seater / Sleeper (2+1),06h 05m,2024-08-14,2024-08-14,2024-08-14 09:45:00,2024-08-14 15:50:00,4.9,400,32,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
12184712,DMR Travels,NON AC Seater / Sleeper (2+1),07h 10m,2024-08-14,2024-08-15,2024-08-14 23:40:00,2024-08-15 06:50:00,2.7,999,17,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
31438146,Navayuga Travels,NON AC Seater / Sleeper 2+1,05h 10m,2024-08-14,2024-08-14,2024-08-14 05:10:00,2024-08-14 10:20:00,2.7,1220,19,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
30744137,KVR Tours and Travels,AC Sleeper (2+1),06h 05m,2024-08-14,2024-08-14,2024-08-14 01:20:00,2024-08-14 07:25:00,2.7,900,27,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
16924657,AVR Travels,AC Seater (2+2),06h 00m,2024-08-14,2024-08-15,2024-08-14 23:30:00,2024-08-15 05:30:00,1.3,3999,24,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
31787706,Mahi Trans Solutions,NON AC Seater / Sleeper (2+1),04h 45m,2024-08-14,2024-08-15,2024-08-14 00:30:00,2024-08-15 05:15:00,2.1,670,24,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
29545933,Navayuga Travels,AC Seater / Sleeper (2+1),06h 25m,2024-08-14,2024-08-15,2024-08-14 00:25:00,2024-08-15 06:50:00,2.7,999,30,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
21498356,Zingbus Plus,AC Sleeper (2+1),06h 45m,2024-08-14,2024-08-14,2024-08-14 01:15:00,2024-08-14 08:00:00,4.6,852,27,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
31946797,Shyamoli Paribahan Pvt Ltd,AC Seater/Sleeper (2+1),05h 55m,2024-08-14,2024-08-14,2024-08-14 01:00:00,2024-08-14 06:55:00,4.5,2999,14,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
30824491,SS Prasanna Travels,AC Seater (2+2),06h 26m,2024-08-14,2024-08-14,2024-08-14 16:00:00,2024-08-14 22:26:00,2.6,299,30,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
30823318,Meghana Travels,AC Seater / Sleeper (2+1),04h 53m,2024-08-14,2024-08-15,2024-08-14 00:45:00,2024-08-15 05:38:00,4.3,799,38,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
31237166,SVR Tours and Travels,AC Seater / Sleeper (2+1),04h 50m,2024-08-14,2024-08-14,2024-08-14 02:00:00,2024-08-14 06:50:00,2.4,590,24,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
29953426,Pavan Tours and Travels,AC Sleeper (2+1),06h 07m,2024-08-14,2024-08-14,2024-08-14 16:10:00,2024-08-14 22:17:00,4.1,379,32,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25769894,Ramana Tours And Travels,AC Seater / Sleeper (2+1),05h 50m,2024-08-14,2024-08-14,2024-08-14 01:20:00,2024-08-14 07:10:00,2.1,700,38,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
28568917,Ramana Tours And Travels,AC Sleeper (2+1),06h 35m,2024-08-14,2024-08-14,2024-08-14 01:05:00,2024-08-14 07:40:00,2.1,940,24,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
31041528,Elegance Tours And Travels Pvt Ltd,Bharat Benz AC Sleeper (2+1),05h 40m,2024-08-14,2024-08-14,2024-08-14 05:00:00,2024-08-14 10:40:00,1.9,1235,31,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
22994146,LVP Travels,NON AC Seater / Sleeper (2+1),06h 15m,2024-08-14,2024-08-15,2024-08-14 23:45:00,2024-08-15 06:00:00,3.9,1580,28,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
30617488,SANDHYA TRAVELS,Bharat Benz AC Sleeper (2+1),06h 27m,2024-08-14,2024-08-14,2024-08-14 00:50:00,2024-08-14 07:17:00,3.9,2900,28,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
29234007,LVP Travels,NON AC Seater / Sleeper (2+1),05h 45m,2024-08-14,2024-08-14,2024-08-14 00:45:00,2024-08-14 06:30:00,3.9,550,28,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
16319674,Sri Krishna Travels,AC Seater / Sleeper (2+1),05h 32m,2024-08-14,2024-08-14,2024-08-14 00:30:00,2024-08-14 06:02:00,1.5,530,18,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
31799867,Mahi Trans Solutions,NON AC Seater / Sleeper (2+1),06h 01m,2024-08-14,2024-08-15,2024-08-14 23:59:00,2024-08-15 06:00:00,,780,44,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
13141087,SAMANVI CITICONNECT,NON AC Seater / Sleeper (2+1),06h 10m,2024-08-14,2024-08-15,2024-08-14 00:45:00,2024-08-15 06:55:00,1.2,890,32,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
31808487,Mahi Trans Solutions,AC Sleeper (2+1),06h 01m,2024-08-14,2024-08-15,2024-08-14 23:59:00,2024-08-15 06:00:00,,1299,29,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
31073037,Jagan Travels,AC Sleeper (2+1),07h 05m,2024-08-14,2024-08-14,2024-08-14 00:30:00,2024-08-14 07:35:00,1.0,900,17,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
14548785,SAMANVI CITICONNECT,AC Sleeper (2+1),05h 45m,2024-08-14,2024-08-14,2024-08-14 00:50:00,2024-08-14 06:35:00,1.2,1049,13,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
13141176,SAMANVI CITICONNECT,NON AC Seater / Sleeper (2+1),06h 10m,2024-08-14,2024-08-14,2024-08-14 00:45:00,2024-08-14 06:55:00,1.2,529,11,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
13141159,SAMANVI CITICONNECT,NON AC Seater / Sleeper 2+1,05h 45m,2024-08-14,2024-08-14,2024-08-14 00:45:00,2024-08-14 06:30:00,1.2,490,24,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
20698135,Sai Srinivasa Travels,AC Seater / Sleeper (2+1),07h 30m,2024-08-14,2024-08-15,2024-08-14 22:15:00,2024-08-15 05:45:00,3.8,2000,40,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
32017553,YNR Travels,AC Sleeper (2+1),06h 35m,2024-08-14,2024-08-14,2024-08-14 00:00:00,2024-08-14 06:35:00,3.8,2850,32,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
28702389,Srivastav Travels,AC Sleeper (2+1),05h 57m,2024-08-14,2024-08-14,2024-08-14 01:00:00,2024-08-14 06:57:00,3.6,779,29,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
24465312,Ajay Bus,NON AC Seater / Sleeper (2+1),06h 55m,2024-08-14,2024-08-14,2024-08-14 00:00:00,2024-08-14 06:55:00,3.5,570,21,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
28893259,Sri Tulasi Tours and Travels,AC Sleeper (2+1),04h 50m,2024-08-14,2024-08-14,2024-08-14 03:30:00,2024-08-14 08:20:00,3.4,949,21,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
31989147,Sri Keerthana Sai Travels,AC Sleeper (2+1),05h 50m,2024-08-14,2024-08-14,2024-08-14 06:00:00,2024-08-14 11:50:00,3.2,990,28,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
31988284,Sri Keerthana Sai Travels,AC Sleeper (2+1),05h 50m,2024-08-14,2024-08-14,2024-08-14 01:00:00,2024-08-14 06:50:00,3.2,900,34,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
31988910,Sri Keerthana Sai Travels,AC Sleeper (2+1),05h 50m,2024-08-14,2024-08-14,2024-08-14 04:00:00,2024-08-14 09:50:00,3.2,800,27,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
32036903,Vahini Travels,NON AC Push Back (2+2),06h 32m,2024-08-14,2024-08-14,2024-08-14 00:25:00,2024-08-14 06:57:00,3.0,499,29,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
31806360,SJR TRAVELS,AC Seater / Sleeper (2+1),05h 05m,2024-08-14,2024-08-14,2024-08-14 06:00:00,2024-08-14 11:05:00,2.9,1900,31,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
32001103,MY YATRA BUS,AC Sleeper (2+1),05h 00m,2024-08-14,2024-08-14,2024-08-14 01:00:00,2024-08-14 06:00:00,2.8,2000,36,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
31554800,Rainbow Tours And Travels,NON AC Seater / Sleeper (2+1),05h 45m,2024-08-14,2024-08-14,2024-08-14 01:15:00,2024-08-14 07:00:00,2.8,490,31,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
32029867,SS Prasanna Travels,AC Seater (2+2),07h 06m,2024-08-14,2024-08-15,2024-08-14 23:20:00,2024-08-15 06:26:00,2.6,2000,40,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
26106126,Tranzindia Travels,Scania AC Multi Axle Sleeper (2+1),05h 30m,2024-08-14,2024-08-14,2024-08-14 04:30:00,2024-08-14 10:00:00,2.5,1058,22,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
28973099,Surya Dream Liner,NON AC Sleeper (2+1),06h 20m,2024-08-14,2024-08-15,2024-08-14 23:40:00,2024-08-15 06:00:00,2.2,3000,30,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
25883276,Sree Raghavendra Travels,NON AC Semi Sleeper (2+1),08h 20m,2024-08-14,2024-08-15,2024-08-14 21:10:00,2024-08-15 05:30:00,1.9,3000,35,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
19104859,Sri Krishna Travels,Volvo Multi-Axle AC Sleeper (2+1),07h 10m,2024-08-14,2024-08-15,2024-08-14 23:35:00,2024-08-15 06:45:00,1.5,1600,37,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
26704174,APSRTC - 37800,INDRA(AC. Seater),05h 30m,2024-08-14,2024-08-14,2024-08-14 00:15:00,2024-08-14 05:45:00,2.7,567,32,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
26114347,APSRTC - 2673,Super Luxury (NON AC Seater 2+2 Push Back),04h 55m,2024-08-14,2024-08-14,2024-08-14 00:15:00,2024-08-14 05:10:00,2.6,469,32,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
26114348,APSRTC - 24255,INDRA(AC. Seater),04h 20m,2024-08-14,2024-08-14,2024-08-14 00:20:00,2024-08-14 04:40:00,1.5,528,38,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
26114367,APSRTC - 2572,AMARAVATHI (VOLVO / SCANIA AC Multi Axle),05h 55m,2024-08-14,2024-08-14,2024-08-14 00:30:00,2024-08-14 06:25:00,5.0,720,31,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
31917981,APSRTC - 2562,INDRA(AC. Seater),04h 40m,2024-08-14,2024-08-14,2024-08-14 00:40:00,2024-08-14 05:20:00,4.0,528,38,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
26114316,APSRTC - 2677,NIGHT RIDER (SEATER CUM SLEEPER),05h 35m,2024-08-14,2024-08-14,2024-08-14 00:40:00,2024-08-14 06:15:00,3.5,639,26,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
26114311,APSRTC - 2777,INDRA(AC. Seater),06h 10m,2024-08-14,2024-08-14,2024-08-14 00:45:00,2024-08-14 06:55:00,2.9,567,37,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
26114369,APSRTC - 4919,INDRA(AC. Seater),05h 05m,2024-08-14,2024-08-14,2024-08-14 00:45:00,2024-08-14 05:50:00,1.1,567,37,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
26114294,APSRTC - 2687,Super Luxury (NON AC Seater 2+2 Push Back),04h 45m,2024-08-14,2024-08-14,2024-08-14 01:15:00,2024-08-14 06:00:00,4.0,469,33,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
26114299,APSRTC - 2574,NIGHT RIDER (SEATER CUM SLEEPER),05h 15m,2024-08-14,2024-08-14,2024-08-14 01:15:00,2024-08-14 06:30:00,4.1,639,36,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
26114293,APSRTC - 3499,Super Luxury (NON AC Seater 2+2 Push Back),06h 55m,2024-08-14,2024-08-14,2024-08-14 01:45:00,2024-08-14 08:40:00,4.0,469,34,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
26114319,APSRTC - 2560,INDRA(AC. Seater),04h 15m,2024-08-14,2024-08-14,2024-08-14 02:00:00,2024-08-14 06:15:00,4.0,528,37,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
26114359,APSRTC - 2675,AMARAVATHI (VOLVO / SCANIA AC Multi Axle),05h 50m,2024-08-14,2024-08-14,2024-08-14 02:15:00,2024-08-14 08:05:00,4.5,720,45,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
27151106,APSRTC - 3365,Super Luxury (NON AC Seater 2+2 Push Back),06h 45m,2024-08-14,2024-08-14,2024-08-14 02:25:00,2024-08-14 09:10:00,4.0,469,30,Vijayawada to Hyderabad,Vijayawada,Hyderabad,govt
